state,Year,Quater,categories,type,count,amount
madhya-pradesh,2018,Q3,Recharge & bill payments,TOTAL,5733261,1367773856.6756551
madhya-pradesh,2018,Q3,Merchant payments,TOTAL,784995,465390819.5901336
madhya-pradesh,2018,Q3,Financial Services,TOTAL,359440,46120458.63885434
madhya-pradesh,2018,Q3,Others,TOTAL,260780,212770861.22341692
madhya-pradesh,2018,Q4,Peer-to-peer payments,TOTAL,11456555,30897348664.90544
madhya-pradesh,2018,Q4,Recharge & bill payments,TOTAL,7273502,1669345516.941368
madhya-pradesh,2018,Q4,Merchant payments,TOTAL,2056426,1036249753.9278036
madhya-pradesh,2018,Q4,Financial Services,TOTAL,313540,43367243.154430926
madhya-pradesh,2018,Q4,Others,TOTAL,297532,259296894.0382776
madhya-pradesh,2019,Q1,Peer-to-peer payments,TOTAL,23708825,44114206183.09186
madhya-pradesh,2019,Q1,Recharge & bill payments,TOTAL,9966905,2423593841.716142
madhya-pradesh,2019,Q1,Merchant payments,TOTAL,3018928,1263699222.350108
madhya-pradesh,2019,Q1,Financial Services,TOTAL,290838,28901169.292499043
madhya-pradesh,2019,Q1,Others,TOTAL,315553,239879105.5972368
madhya-pradesh,2019,Q2,Peer-to-peer payments,TOTAL,20868744,61758841793.87666
madhya-pradesh,2019,Q2,Recharge & bill payments,TOTAL,12044969,3571897178.303101
madhya-pradesh,2019,Q2,Merchant payments,TOTAL,7331352,2671155681.449155
madhya-pradesh,2019,Q2,Financial Services,TOTAL,149197,18869661.513485767
madhya-pradesh,2019,Q2,Others,TOTAL,451751,313802065.4154737
madhya-pradesh,2019,Q3,Peer-to-peer payments,TOTAL,22631038,67648107703.0357
madhya-pradesh,2019,Q3,Merchant payments,TOTAL,17163551,5147459307.101742
madhya-pradesh,2019,Q3,Recharge & bill payments,TOTAL,13156616,4576521609.460834
madhya-pradesh,2019,Q3,Financial Services,TOTAL,192821,25654168.60092132
madhya-pradesh,2019,Q3,Others,TOTAL,466385,278578703.0441117
madhya-pradesh,2019,Q4,Peer-to-peer payments,TOTAL,32083162,92064471161.9892
madhya-pradesh,2019,Q4,Merchant payments,TOTAL,19447707,7304157801.612935
madhya-pradesh,2019,Q4,Recharge & bill payments,TOTAL,16081734,5104821720.999016
madhya-pradesh,2019,Q4,Financial Services,TOTAL,127116,24020060.9321332
madhya-pradesh,2019,Q4,Others,TOTAL,392270,190456045.32494444
madhya-pradesh,2020,Q1,Peer-to-peer payments,TOTAL,34540722,110325991607.38477
madhya-pradesh,2020,Q1,Merchant payments,TOTAL,24618074,9898242848.25793
madhya-pradesh,2020,Q1,Recharge & bill payments,TOTAL,19788516,6311610609.846225
madhya-pradesh,2020,Q1,Financial Services,TOTAL,68055,30645714.401902918
madhya-pradesh,2020,Q1,Others,TOTAL,351379,170790656.30339786
madhya-pradesh,2020,Q2,Peer-to-peer payments,TOTAL,34860958,128184693854.7977
madhya-pradesh,2020,Q2,Recharge & bill payments,TOTAL,27497528,8904067957.01212
madhya-pradesh,2020,Q2,Merchant payments,TOTAL,13685723,10666223053.634727
madhya-pradesh,2020,Q2,Financial Services,TOTAL,80988,62073621.44351514
madhya-pradesh,2020,Q2,Others,TOTAL,215376,104956802.17437972
madhya-pradesh,2020,Q3,Peer-to-peer payments,TOTAL,50871564,174978985034.2865
madhya-pradesh,2020,Q3,Merchant payments,TOTAL,31879804,20621273981.65966
madhya-pradesh,2020,Q3,Recharge & bill payments,TOTAL,25380467,9834190567.205517
madhya-pradesh,2020,Q3,Financial Services,TOTAL,131725,122971108.07060198
madhya-pradesh,2020,Q3,Others,TOTAL,316321,144259293.31583393
madhya-pradesh,2020,Q4,Peer-to-peer payments,TOTAL,67972167,235584201864.22345
madhya-pradesh,2020,Q4,Merchant payments,TOTAL,57707471,37315576877.14569
madhya-pradesh,2020,Q4,Recharge & bill payments,TOTAL,27335834,10977774483.325563
madhya-pradesh,2020,Q4,Financial Services,TOTAL,149532,132590450.07074244
madhya-pradesh,2020,Q4,Others,TOTAL,487537,264996097.6059612
madhya-pradesh,2021,Q1,Merchant payments,TOTAL,84812245,50098244499.50662
madhya-pradesh,2021,Q1,Peer-to-peer payments,TOTAL,84070625,279938170703.8171
madhya-pradesh,2021,Q1,Recharge & bill payments,TOTAL,32500681,13060914041.039404
madhya-pradesh,2021,Q1,Financial Services,TOTAL,169378,161838389.7954778
madhya-pradesh,2021,Q1,Others,TOTAL,445569,274786748.1299523
madhya-pradesh,2021,Q2,Peer-to-peer payments,TOTAL,99367521,348935762191.10486
madhya-pradesh,2021,Q2,Merchant payments,TOTAL,77113464,58839392449.9937
madhya-pradesh,2021,Q2,Recharge & bill payments,TOTAL,46118636,17230546398.848663
madhya-pradesh,2021,Q2,Financial Services,TOTAL,188726,177313389.66602695
madhya-pradesh,2021,Q2,Others,TOTAL,526333,317753606.0115696
madhya-pradesh,2021,Q3,Merchant payments,TOTAL,138433772,85885669792.43228
madhya-pradesh,2021,Q3,Peer-to-peer payments,TOTAL,127654821,398912712886.4574
madhya-pradesh,2021,Q3,Recharge & bill payments,TOTAL,44437315,19025346050.627724
madhya-pradesh,2021,Q3,Financial Services,TOTAL,174454,180366422.58245987
madhya-pradesh,2021,Q3,Others,TOTAL,742972,408508699.4365407
madhya-pradesh,2021,Q4,Merchant payments,TOTAL,197193842,126461098235.02324
madhya-pradesh,2021,Q4,Peer-to-peer payments,TOTAL,159649020,507118521843.3588
madhya-pradesh,2021,Q4,Recharge & bill payments,TOTAL,46220966,22492766779.156635
madhya-pradesh,2021,Q4,Financial Services,TOTAL,247925,246488171.37792647
madhya-pradesh,2021,Q4,Others,TOTAL,996331,568617375.5894115
madhya-pradesh,2022,Q1,Merchant payments,TOTAL,237691924,143310226696.7226
madhya-pradesh,2022,Q1,Peer-to-peer payments,TOTAL,185008444,578201697703.7521
madhya-pradesh,2022,Q1,Recharge & bill payments,TOTAL,48870314,25437774564.26215
madhya-pradesh,2022,Q1,Financial Services,TOTAL,222923,219927120.15944037
madhya-pradesh,2022,Q1,Others,TOTAL,909453,495513514.75128734
madhya-pradesh,2022,Q2,Merchant payments,TOTAL,287616385,174183397721.35938
madhya-pradesh,2022,Q2,Peer-to-peer payments,TOTAL,202093283,663180522499.3412
madhya-pradesh,2022,Q2,Recharge & bill payments,TOTAL,54318983,29125694281.81933
madhya-pradesh,2022,Q2,Financial Services,TOTAL,157672,153944499.74490312
madhya-pradesh,2022,Q2,Others,TOTAL,713506,381178326.32090586
madhya-pradesh,2022,Q3,Merchant payments,TOTAL,391105651,212445928287.3991
madhya-pradesh,2022,Q3,Peer-to-peer payments,TOTAL,267013695,780650402034.3962
madhya-pradesh,2022,Q3,Recharge & bill payments,TOTAL,72148870,39132574047.51802
madhya-pradesh,2022,Q3,Financial Services,TOTAL,240678,236981163.6316285
madhya-pradesh,2022,Q3,Others,TOTAL,750665,442608716.718932
madhya-pradesh,2022,Q4,Merchant payments,TOTAL,492999084,272801597092.4764
madhya-pradesh,2022,Q4,Peer-to-peer payments,TOTAL,325467851,984255199293.6544
madhya-pradesh,2022,Q4,Recharge & bill payments,TOTAL,79289399,45143248068.81734
madhya-pradesh,2022,Q4,Financial Services,TOTAL,286931,278304972.64702964
madhya-pradesh,2022,Q4,Others,TOTAL,785003,521508120.7286146
madhya-pradesh,2023,Q1,Merchant payments,TOTAL,404378350,208281637594.0
madhya-pradesh,2023,Q1,Peer-to-peer payments,TOTAL,263524301,809388762719.0
madhya-pradesh,2023,Q1,Recharge & bill payments,TOTAL,65818962,43725957842.0
madhya-pradesh,2023,Q1,Financial Services,TOTAL,226835,236606773.0
madhya-pradesh,2023,Q1,Others,TOTAL,618522,393634973.0
madhya-pradesh,2023,Q2,Merchant payments,TOTAL,479498828,236960764220.0
madhya-pradesh,2023,Q2,Peer-to-peer payments,TOTAL,294125925,916102516476.0
madhya-pradesh,2023,Q2,Recharge & bill payments,TOTAL,73584106,48712706741.0
madhya-pradesh,2023,Q2,Financial Services,TOTAL,248905,289207465.0
madhya-pradesh,2023,Q2,Others,TOTAL,579296,375754606.0
maharashtra,2018,Q1,Recharge & bill payments,TOTAL,9670237,2283567431.223535
maharashtra,2018,Q1,Peer-to-peer payments,TOTAL,5227770,18283896464.750908
maharashtra,2018,Q1,Merchant payments,TOTAL,616779,576964070.7366859
maharashtra,2018,Q1,Financial Services,TOTAL,235051,60997258.060299724
maharashtra,2018,Q1,Others,TOTAL,637197,506188032.9539564
maharashtra,2018,Q2,Recharge & bill payments,TOTAL,12384216,3725800358.681482
maharashtra,2018,Q2,Peer-to-peer payments,TOTAL,7772336,30782831245.6586
maharashtra,2018,Q2,Merchant payments,TOTAL,1306326,1226121649.4989598
maharashtra,2018,Q2,Financial Services,TOTAL,262875,85545909.43528841
maharashtra,2018,Q2,Others,TOTAL,559987,536758077.8463879
maharashtra,2018,Q3,Recharge & bill payments,TOTAL,14371791,4547486090.186737
maharashtra,2018,Q3,Peer-to-peer payments,TOTAL,13470065,45466534003.98048
maharashtra,2018,Q3,Merchant payments,TOTAL,2797204,1702220875.4343855
maharashtra,2018,Q3,Financial Services,TOTAL,234598,52348968.006728604
maharashtra,2018,Q3,Others,TOTAL,664880,492227795.6386977
maharashtra,2018,Q4,Peer-to-peer payments,TOTAL,20824667,68974011019.10294
maharashtra,2018,Q4,Recharge & bill payments,TOTAL,18071025,5860865070.470685
maharashtra,2018,Q4,Merchant payments,TOTAL,6047705,3985195742.2480154
maharashtra,2018,Q4,Financial Services,TOTAL,325121,77345546.53012432
maharashtra,2018,Q4,Others,TOTAL,821705,621519669.4818641
maharashtra,2019,Q1,Peer-to-peer payments,TOTAL,37360716,97373087988.08871
maharashtra,2019,Q1,Recharge & bill payments,TOTAL,24540041,8256500586.651282
maharashtra,2019,Q1,Merchant payments,TOTAL,12069119,5172594695.5318
maharashtra,2019,Q1,Financial Services,TOTAL,287569,49487746.20873056
maharashtra,2019,Q1,Others,TOTAL,821624,569019903.8604956
maharashtra,2019,Q2,Peer-to-peer payments,TOTAL,42546317,130558153687.9542
maharashtra,2019,Q2,Recharge & bill payments,TOTAL,29395661,12197234771.434273
maharashtra,2019,Q2,Merchant payments,TOTAL,27854042,9728561726.767143
maharashtra,2019,Q2,Financial Services,TOTAL,182840,45291636.10507481
maharashtra,2019,Q2,Others,TOTAL,1170993,765228265.7976472
maharashtra,2019,Q3,Peer-to-peer payments,TOTAL,57991699,165731686168.5575
maharashtra,2019,Q3,Merchant payments,TOTAL,54683738,17545729507.395977
maharashtra,2019,Q3,Recharge & bill payments,TOTAL,34309301,15471698543.739595
maharashtra,2019,Q3,Financial Services,TOTAL,231467,54108447.39407451
maharashtra,2019,Q3,Others,TOTAL,1519376,814284077.8637518
maharashtra,2019,Q4,Merchant payments,TOTAL,80127804,27209874138.48756
maharashtra,2019,Q4,Peer-to-peer payments,TOTAL,78795871,227268054757.21695
maharashtra,2019,Q4,Recharge & bill payments,TOTAL,40705998,17794666215.044445
maharashtra,2019,Q4,Financial Services,TOTAL,129755,49622863.824426055
maharashtra,2019,Q4,Others,TOTAL,1501192,672210824.9770112
maharashtra,2020,Q1,Merchant payments,TOTAL,100337738,35200130304.82776
maharashtra,2020,Q1,Peer-to-peer payments,TOTAL,87067410,262541205695.8384
maharashtra,2020,Q1,Recharge & bill payments,TOTAL,50199498,21603565070.4256
maharashtra,2020,Q1,Financial Services,TOTAL,123476,91363684.1276232
maharashtra,2020,Q1,Others,TOTAL,1215959,558931962.876125
maharashtra,2020,Q2,Peer-to-peer payments,TOTAL,74295930,239933338682.6934
maharashtra,2020,Q2,Recharge & bill payments,TOTAL,60856480,23112343247.416145
maharashtra,2020,Q2,Merchant payments,TOTAL,48965388,32859184582.219048
maharashtra,2020,Q2,Financial Services,TOTAL,206461,211733275.7829895
maharashtra,2020,Q2,Others,TOTAL,466502,242917371.3033281
maharashtra,2020,Q3,Peer-to-peer payments,TOTAL,108436214,351555554813.2122
maharashtra,2020,Q3,Merchant payments,TOTAL,100808237,60171102123.94888
maharashtra,2020,Q3,Recharge & bill payments,TOTAL,58082283,27915727882.59293
maharashtra,2020,Q3,Financial Services,TOTAL,325453,333669599.61883616
maharashtra,2020,Q3,Others,TOTAL,658737,331024593.0721529
maharashtra,2020,Q4,Merchant payments,TOTAL,189845640,103804638603.74612
maharashtra,2020,Q4,Peer-to-peer payments,TOTAL,151741840,485747881733.823
maharashtra,2020,Q4,Recharge & bill payments,TOTAL,64556682,31556917821.77767
maharashtra,2020,Q4,Financial Services,TOTAL,398409,418399992.5395771
maharashtra,2020,Q4,Others,TOTAL,1078433,627692680.4078207
maharashtra,2021,Q1,Merchant payments,TOTAL,253043309,129493046208.15726
maharashtra,2021,Q1,Peer-to-peer payments,TOTAL,187021609,599213284361.7993
maharashtra,2021,Q1,Recharge & bill payments,TOTAL,76389103,40057211827.15962
maharashtra,2021,Q1,Financial Services,TOTAL,439551,492900202.68315214
maharashtra,2021,Q1,Others,TOTAL,966668,630909553.4508264
maharashtra,2021,Q2,Merchant payments,TOTAL,247194293,150864465217.02304
maharashtra,2021,Q2,Peer-to-peer payments,TOTAL,228551961,719859665693.5271
maharashtra,2021,Q2,Recharge & bill payments,TOTAL,96271138,43154405548.44597
maharashtra,2021,Q2,Financial Services,TOTAL,504252,536780917.0359157
maharashtra,2021,Q2,Others,TOTAL,1094842,699738247.6695637
maharashtra,2021,Q3,Merchant payments,TOTAL,390051884,216701984638.9893
maharashtra,2021,Q3,Peer-to-peer payments,TOTAL,296951706,890860873379.5576
maharashtra,2021,Q3,Recharge & bill payments,TOTAL,103943973,50242023586.056046
maharashtra,2021,Q3,Financial Services,TOTAL,448646,579098938.658318
maharashtra,2021,Q3,Others,TOTAL,1477851,873324624.1826177
maharashtra,2021,Q4,Merchant payments,TOTAL,540351277,305512280091.4157
maharashtra,2021,Q4,Peer-to-peer payments,TOTAL,361865450,1109862480618.223
maharashtra,2021,Q4,Recharge & bill payments,TOTAL,105990417,58087950922.43887
maharashtra,2021,Q4,Financial Services,TOTAL,606265,707102765.3058928
maharashtra,2021,Q4,Others,TOTAL,1918093,1188658731.1175363
maharashtra,2022,Q1,Merchant payments,TOTAL,646277671,340240479374.36835
maharashtra,2022,Q1,Peer-to-peer payments,TOTAL,411989717,1274889182430.209
maharashtra,2022,Q1,Recharge & bill payments,TOTAL,108896881,64507860103.55089
maharashtra,2022,Q1,Financial Services,TOTAL,583243,677612619.2786882
maharashtra,2022,Q1,Others,TOTAL,1758926,1084139453.7274752
maharashtra,2022,Q2,Merchant payments,TOTAL,810961772,428469294407.1603
maharashtra,2022,Q2,Peer-to-peer payments,TOTAL,470258043,1501201968773.8115
maharashtra,2022,Q2,Recharge & bill payments,TOTAL,124280427,75110969246.16316
maharashtra,2022,Q2,Financial Services,TOTAL,490152,559321829.4503716
maharashtra,2022,Q2,Others,TOTAL,1542719,930827919.303539
maharashtra,2022,Q3,Merchant payments,TOTAL,876618082,432250721734.13074
maharashtra,2022,Q3,Peer-to-peer payments,TOTAL,483481713,1434565548650.9136
maharashtra,2022,Q3,Recharge & bill payments,TOTAL,124545840,79360150487.36568
maharashtra,2022,Q3,Financial Services,TOTAL,521362,571583115.6687979
maharashtra,2022,Q3,Others,TOTAL,1222420,831183386.4681726
maharashtra,2022,Q4,Merchant payments,TOTAL,1025666187,502660888415.46185
maharashtra,2022,Q4,Peer-to-peer payments,TOTAL,535142126,1622619308526.9614
maharashtra,2022,Q4,Recharge & bill payments,TOTAL,126118544,83576414221.03232
maharashtra,2022,Q4,Financial Services,TOTAL,620124,699276779.1906543
maharashtra,2022,Q4,Others,TOTAL,1228291,914951674.4842072
maharashtra,2023,Q1,Merchant payments,TOTAL,1134579287,502987953087.0
maharashtra,2023,Q1,Peer-to-peer payments,TOTAL,572326605,1752752577223.0
maharashtra,2023,Q1,Recharge & bill payments,TOTAL,139414546,104828264973.0
maharashtra,2023,Q1,Financial Services,TOTAL,667987,763120514.0
maharashtra,2023,Q1,Others,TOTAL,1280074,953990262.0
maharashtra,2023,Q2,Merchant payments,TOTAL,1289778683,567713506184.0
maharashtra,2023,Q2,Peer-to-peer payments,TOTAL,620475611,1923752701888.0
maharashtra,2023,Q2,Recharge & bill payments,TOTAL,151613474,112846643294.0
maharashtra,2023,Q2,Financial Services,TOTAL,697164,821061690.0
maharashtra,2023,Q2,Others,TOTAL,1152916,870693412.0
manipur,2018,Q1,Recharge & bill payments,TOTAL,50212,6463184.554711691
manipur,2018,Q1,Peer-to-peer payments,TOTAL,26382,115495173.5579644
manipur,2018,Q1,Financial Services,TOTAL,2660,412579.53985461866
manipur,2018,Q1,Merchant payments,TOTAL,1614,3616475.6407912206
manipur,2018,Q1,Others,TOTAL,3201,2058760.6368871084
manipur,2018,Q2,Recharge & bill payments,TOTAL,77991,11541247.784420917
manipur,2018,Q2,Peer-to-peer payments,TOTAL,60365,232157389.7914803
manipur,2018,Q2,Financial Services,TOTAL,5992,1241901.2660397931
manipur,2018,Q2,Merchant payments,TOTAL,4041,5366759.827729835
manipur,2018,Q2,Others,TOTAL,3332,2902422.6498233806
manipur,2018,Q3,Peer-to-peer payments,TOTAL,95204,357768750.1845896
manipur,2018,Q3,Recharge & bill payments,TOTAL,81323,13912990.484925147
manipur,2018,Q3,Merchant payments,TOTAL,7396,9180953.977358334
manipur,2018,Q3,Financial Services,TOTAL,2577,333081.6368315
manipur,2018,Q3,Others,TOTAL,2758,2135468.510417797
manipur,2018,Q4,Recharge & bill payments,TOTAL,113507,18898063.282383174
manipur,2018,Q4,Peer-to-peer payments,TOTAL,104872,562009595.9601889
manipur,2018,Q4,Merchant payments,TOTAL,13333,20685433.28430717
manipur,2018,Q4,Financial Services,TOTAL,1452,307325.2437723951
manipur,2018,Q4,Others,TOTAL,2946,3783141.5353601994
manipur,2019,Q1,Peer-to-peer payments,TOTAL,127067,619919870.7455351
manipur,2019,Q1,Recharge & bill payments,TOTAL,120000,22106830.36914924
manipur,2019,Q1,Merchant payments,TOTAL,15190,14580183.38070752
manipur,2019,Q1,Financial Services,TOTAL,800,174777.17283837448
manipur,2019,Q1,Others,TOTAL,2352,3116398.755848917
manipur,2019,Q2,Peer-to-peer payments,TOTAL,120153,679785849.1398683
manipur,2019,Q2,Recharge & bill payments,TOTAL,116500,23573234.273060285
manipur,2019,Q2,Merchant payments,TOTAL,18044,15996651.145700552
manipur,2019,Q2,Financial Services,TOTAL,387,91955.01538259834
manipur,2019,Q2,Others,TOTAL,2341,3342252.5754885403
manipur,2019,Q3,Recharge & bill payments,TOTAL,180057,36634657.04914341
manipur,2019,Q3,Peer-to-peer payments,TOTAL,144965,803335616.6325192
manipur,2019,Q3,Merchant payments,TOTAL,17683,20490224.443041254
manipur,2019,Q3,Financial Services,TOTAL,358,367865.7884662621
manipur,2019,Q3,Others,TOTAL,1945,2723638.649764262
manipur,2019,Q4,Recharge & bill payments,TOTAL,212136,44202546.57396081
manipur,2019,Q4,Peer-to-peer payments,TOTAL,211927,1123258478.445069
manipur,2019,Q4,Merchant payments,TOTAL,23094,30486780.446382143
manipur,2019,Q4,Financial Services,TOTAL,548,240641.7657683481
manipur,2019,Q4,Others,TOTAL,1639,2709234.857456133
manipur,2020,Q1,Peer-to-peer payments,TOTAL,451733,2458093401.740467
manipur,2020,Q1,Recharge & bill payments,TOTAL,285234,62688260.379548095
manipur,2020,Q1,Merchant payments,TOTAL,78067,74202067.0664826
manipur,2020,Q1,Financial Services,TOTAL,622,354184.4660589617
manipur,2020,Q1,Others,TOTAL,3145,3252467.224386716
manipur,2020,Q2,Peer-to-peer payments,TOTAL,533206,2980242535.075443
manipur,2020,Q2,Recharge & bill payments,TOTAL,450830,107589094.29890464
manipur,2020,Q2,Merchant payments,TOTAL,92110,106540409.29886684
manipur,2020,Q2,Financial Services,TOTAL,1676,1457570.8004862317
manipur,2020,Q2,Others,TOTAL,5246,3106603.331810386
manipur,2020,Q3,Peer-to-peer payments,TOTAL,774786,4301284799.331292
manipur,2020,Q3,Recharge & bill payments,TOTAL,464659,113190539.14969067
manipur,2020,Q3,Merchant payments,TOTAL,170653,195132026.6311202
manipur,2020,Q3,Financial Services,TOTAL,1878,1593035.944066228
manipur,2020,Q3,Others,TOTAL,8192,4775719.8143366445
manipur,2020,Q4,Peer-to-peer payments,TOTAL,892853,5172499337.530437
manipur,2020,Q4,Recharge & bill payments,TOTAL,436450,114202616.34869762
manipur,2020,Q4,Merchant payments,TOTAL,289050,307902115.38207734
manipur,2020,Q4,Financial Services,TOTAL,1806,2448402.9142817147
manipur,2020,Q4,Others,TOTAL,7693,5172086.283260544
manipur,2021,Q1,Peer-to-peer payments,TOTAL,1117829,6402367883.667423
manipur,2021,Q1,Recharge & bill payments,TOTAL,796590,223955812.58644396
manipur,2021,Q1,Merchant payments,TOTAL,377280,433297594.1352152
manipur,2021,Q1,Financial Services,TOTAL,3398,4385333.175490812
manipur,2021,Q1,Others,TOTAL,8438,6280890.914669826
manipur,2021,Q2,Peer-to-peer payments,TOTAL,1372821,7041837917.785187
manipur,2021,Q2,Recharge & bill payments,TOTAL,1187952,305103750.5728581
manipur,2021,Q2,Merchant payments,TOTAL,510734,531484849.4914169
manipur,2021,Q2,Financial Services,TOTAL,4165,4256098.232237183
manipur,2021,Q2,Others,TOTAL,10603,7145346.314942012
manipur,2021,Q3,Peer-to-peer payments,TOTAL,1819423,9134806594.52819
manipur,2021,Q3,Recharge & bill payments,TOTAL,1368584,367664440.5323727
manipur,2021,Q3,Merchant payments,TOTAL,735707,889317377.086526
manipur,2021,Q3,Financial Services,TOTAL,3460,5625517.975461649
manipur,2021,Q3,Others,TOTAL,14222,9447098.78230339
manipur,2021,Q4,Peer-to-peer payments,TOTAL,2199970,10998828287.529043
manipur,2021,Q4,Recharge & bill payments,TOTAL,1451488,412791673.8037664
manipur,2021,Q4,Merchant payments,TOTAL,1013985,1229517397.4561875
manipur,2021,Q4,Financial Services,TOTAL,4671,5941100.580610943
manipur,2021,Q4,Others,TOTAL,17325,11393578.842227155
manipur,2022,Q1,Peer-to-peer payments,TOTAL,2517626,12169368063.4095
manipur,2022,Q1,Recharge & bill payments,TOTAL,1528476,469035958.3484128
manipur,2022,Q1,Merchant payments,TOTAL,1247205,1489604137.2090888
